texto,real
"@realdonaldtrump like a drunk sailor"" the republican senator ben sasse, meanwhile, attacked the incumbent on a broad front in a conference call with voters. trump spends money ""like a drunken sailor"" and ""kisses dictators on the buttocks,"" sasse grumbled in a recording published by the",-1
@realdonaldtrump watching a video on the homeless and they were in the 1000s in the big democrat cities. if they have fu the cities imagine what they will do to the country if they control govt. the word is out how rich their leaders have gotten and their supporters gotten poor.,0
just voted your fatass out of office @realdonaldtrump,-1
@realdonaldtrump @desertf26408683 https://t.co/130laj2ai1,0
"@realdonaldtrump on the same day that you declared during the debate with joe biden that the coronavirus is ""going away"" and ""will soon be gone,"" the united states recorded its second-highest number of confirmed cases since the pandemic began. joe has a pandemic plan. you do not.",-1
@realdonaldtrump you really shouldn’t be talking about corruption my guy. #americasgreatestmistake #babytrump #brokeasstrump,-1
"@realdonaldtrump dumb bastards... not only are u losing, your going to be prosecuted! the reason we're tired of covid19, is cuz u failed the usa w/no response! our best leader in yrs... barack obama, he would of done a great job! trump is sadly just a big fat ugly crybaby loser",-1
@xarmandkleinx @realdonaldtrump https://t.co/vuplo30jnb,0
@realdonaldtrump endorsements from nobel prize winners: joe biden - 81 donald trump - 0 https://t.co/gsflkudidg,0
"@memedub @misikomichael @realdonaldtrump and from a recorded interview that can't be disputed as ""fake news"" (another trumpian projection)... https://t.co/uanmtc3t4x https://t.co/by0lynlgot",0
@realdonaldtrump love my president donald trump❤️,1
@todayshow @realdonaldtrump @savannahguthrie nothing is going to replace obamacare...that’s obviously clear.,0
@chadpergram @realdonaldtrump thank you democrats 💙💙💙💙💙🇺🇲,0
@jeffmason1 @maggienyt @realdonaldtrump @joebiden cry baby !!! https://t.co/be0euyenfg,-1
"@carrieksada @realdonaldtrump amen! and my father, sgt harold carter, would not have been kia vietnam feb 1969. please tell your husband thank you for his service. https://t.co/mhizrxfwvh",0
@donaldjtrumpjr @realdonaldtrump wash post: justice department will charge google for federal antitrust violations today,0
@realdonaldtrump are your bags ready for when you get fired.,-1
@kirstiealley @realdonaldtrump you’re a 🤡,0
@realdonaldtrump wouldn’t know character of it smacked him and his enablers right in the face! @senatemajldr @lindseygrahamsc @senjoniernst @kimreynoldsia,0
@cjtruth @realdonaldtrump @nbcnews *laughs in constant interruptions at the actual fucking presidential debate*,0
"@realdonaldtrump nah, just a tax hike for people like you...those that pay $750 bucks a year because of loopholes, while the rest pay more than fair share.",-1
@hkrassenstein @realdonaldtrump @thebabylonbee i think you'll be sad,0
@mike_pence @realdonaldtrump excellent sound quality in this gaming headset! @amazon :https://t.co/5sr3invedh,0
@realdonaldtrump #trumpvirusexcessdeathtoll300k @gop @senatemajldr @senategop @housegop @ivankatrump @erictrump @donaldjtrumpjr @tiffanyatrump,-1
@kirstiealley @realdonaldtrump why did you add the eye roll emoji? 🙄 it looks like you’re rolling your eyes at your own comments. lol! 😂,0
"@buzzman888 @annieb0823 @realdonaldtrump huh? it is what it is, because he’s whose he is? lol. wtf.",0
"@kellyannepolls @joebiden @realdonaldtrump @forbes @aoc @sensanders @senwarren if that’s true, they have good sense.",0
"study finds no crime increase in cities that adopted ‘sanctuary’ policies, despite @realdonaldtrump claims https://t.co/1pzcoznmc0 @joebiden",0
@realdonaldtrump @60minutes a twenty five pound binder of blank paper?! 😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/ci3n5ryvgb,0
@smithveritas @gopchairwoman @realdonaldtrump you mean joe biden rally,0
@realdonaldtrump @donaldjtrumpjr seek treatment now!!!,0
@realdonaldtrump four years later and still a big fat zero! https://t.co/oasma6y6rm,-1
@realdonaldtrump donald trump you are a liar,-1
"williams, az went all-in for today’s native americans for @realdonaldtrump rally with @donaldjtrumpjr! beautiful day in #az01, this is trump and @tiffany_shedd country! #leadright 🇺🇸🐘❤️🌵 https://t.co/bhknegr1ea",1
@realdonaldtrump we can only hope donald that you go into hiding somewhere with your russian daddy in siberia!,-1
@realdonaldtrump https://t.co/jlfn6sr7c2,-1
@realdonaldtrump the heroes act or we wait for joe https://t.co/qmnc4vrjjj,-1
@hkrassenstein @realdonaldtrump @breitbartnews #trumpchinabankaccount,-1
@realdonaldtrump fear mongerer says what?,0
@realdonaldtrump @marklevinshow @foxnews @stevehiltonx no one is interested in what a criminal/con artist has to say.,0
@danielferland8 @bluhorst @realdonaldtrump @danielferland8 yea keep dreaming moron. you were one of those fools who thought trump would start a nuclear war and lo and behold.. it didn't happen. why don't you go back in time to the last 4 presidents and get your war fetish on.. you've got lost of choices.,0
@realdonaldtrump can’t wait for you to be gone.,-1
"@realdonaldtrump trump- you are truly insane, your pathetic ramblings of a deranged, vindictive, self obsessed, filthy, vile, ugly old man, are hardly the marks of a great president. you have proven over and over again that you are unfit to lead this country-",-1
@realdonaldtrump https://t.co/f02blzu1oo,0
@howardfineman @realdonaldtrump 18 usc 1112 involuntary manslaughter pertaining to the virus and trump. check out what glenn kirchner said about 5his on you tube,-1
@esglaude @realdonaldtrump hahahaha indeed. buckle up,0
"@realdonaldtrump 👇 ""twitter removed the tweet on sunday, saying it violated its misleading information policy on covid-19"" https://t.co/dv21gfpn9q",-1
@realdonaldtrump @jefftutorials https://t.co/bavtwpdpxi,-1
@erictrump @realdonaldtrump howdja know his name was bud?,0
@presssec @realdonaldtrump i bet stormy had the same reaction. 😉,0
@gopchairwoman @hrenee80 @realdonaldtrump https://t.co/5xxkgoky9i,0
@leadbyexample12 @ivankatrump @realdonaldtrump would you listen my music .. follow me if you like it https://t.co/yuov3ezk5y,0
@realdonaldtrump @foxandfriends https://t.co/gmuitvxgdw,0
"@realdonaldtrump trump lies every day 230,000 dead americans where is your health plan? you promised it 4 years ago! trump lies every day 230,000 dead americans",-1
@briankarem @realdonaldtrump #trumpterrorists #trumpterrorism,-1
@faceinthewind69 @realdonaldtrump you’re in for another shock,0
"@jojofromjerz @realdonaldtrump obama &amp; biden had 60 million h1n1 cases! there are 8 million covid cases! due to their mismanagement more people had h1n1! covid is more deadly, thank god h1n1 wasn’t because based on the huge number of cases in 1 year there would be 1 million deaths - more than the 220,000!",0
@teamtrump @realdonaldtrump *our deficit,0
@joe2020_vote @scientificrealm @realdonaldtrump #bidenharris2020tosaveamerica https://t.co/sflhkxgxx1,0
"@johnrobertsfox @realdonaldtrump @forrestgumpfilm the absurdity of a draft dodger born on 3rd base, flying in with this song, is peak insanity and a disgrace to actual veterans. this should make every *support the troops*, trump supporter cringe. but it won't.",-1
"@realdonaldtrump under your questionable use of the word leadership, your children have made hundreds of millions off the taxpayers, and do have you. your bank accounts have done very well. as have your rich assed leaches.",-1
"@godschild_hope @realdonaldtrump i think you meant ""irrelevant"". that spelling gets you trumpers every time! https://t.co/yeocibpfij",0
@realdonaldtrump @foxandfriends https://t.co/x1i3qegi7s https://t.co/f0bnsrorwt,0
@gtconway3d @realdonaldtrump now only $1.99 to rent on amazon!!,0
@teamtrump @realdonaldtrump making covid-19 pandemic again... https://t.co/9dv0ja4lxn,-1
"@realdonaldtrump criminal! over 230,000 americans have died and many more will die due to your criminal negligence and incompetence! no amount of ""distractions"" will cover up the fact that you are solely responsible! on november 3 the ""trump criminal enterprise"" will come to an end!",-1
@timthegman @realdonaldtrump it should get punt kicked across a football field,-1
@browncdngirl @realjeff45 @realdonaldtrump https://t.co/asqqohfh7e,0
@realdonaldtrump still a 20 year high!,1
@realdonaldtrump trump destroyed the republican party @gop ...and they let him...,-1
"@colinh_wells @scientificrealm @realdonaldtrump unfortunately, he appointed a lot of judicial positions. we will be feeling the effects of that even after sadly ☹️",0
"@tsumuriah @raynes_elaine @tomfitton @realdonaldtrump dr birx said 200k deaths if we do things almost perfectly. over 2 million if we don’t. if we are supposed to believe doctors, trump did pretty damn well... https://t.co/pf4mmqfu7j",1
@realdonaldtrump https://t.co/7jh96n3qlk,-1
"new lyrics for @realdonaldtrump rallies: blue, blue, my world is blue blue is my world since i'm without you grey, grey, my love is grey cold is my heart since you went away #trumprallyomaha",0
@realdonaldtrump https://t.co/novvmr50z3,0
@realdonaldtrump @fbi needs to stop these #trumpterrorists,-1
"@presssec @whitehouse @realdonaldtrump extraordinary? are you fvcking high, child? worst. president. ever.",-1
@jayclay61940090 @realdonaldtrump you always wear your sunglasses inside?,0
@trumpwarroom @billstepien @kellyannepolls @presssec @realdonaldtrump @vp @senatemajldr @hawleymo @gop @medicalpac @childrenshd @oann @nypost @realrlimbaugh @westjournalism @worldnetdaily @bigleaguepol @newsmax @pjmedia_com @wsj,0
@gop @realdonaldtrump https://t.co/tw6jkuyhks,-1
@kayleighmcenany @realdonaldtrump he is in trouble if he has to shore up nebraska!!!! good job stranding seniors in a parking lot.,0
@realdonaldtrump @nytimes oh! and here’s a look at average gdp growth rates under the last six u.s. presidents: jimmy carter (d): 3.25% ronald reagan (r): 3.48% george h.w. bush (r): 2.25% bill clinton (d): 3.88% george w. bush (r): 2.2% barack obama (d): 1.62% donald trump (r): 0.95,0
"@realdonaldtrump “and what’s the president’s message to women? we’re getting your husbands back to work,” pelosi said. “well, factually, it isn’t even true. what decade is he living in? what century is he living in? so completely removed from the realties of life. and that has caused death.”",-1
@realdonaldtrump you are a total pos! calling for people to fight for you. go fuck yourself ! #votebluedownballot #locktrumpup,-1
@realffk @realdonaldtrump in jesus name oh trump will win,1
@repvernonjones @barackobama @joebiden @realdonaldtrump @blackvoices4djt be quiet,0
@realdonaldtrump you’re president right now?,0
"@realdonaldtrump what about making up batshit crazy crap? well done, you’ve got 100 million people believing real news is fake. probably your greatest accomplishment, not easy to do, something to be remembered for.",-1
@realdonaldtrump voted!! #trump2020landslide,1
@realdonaldtrump https://t.co/d8bco9rf4r,0
@markmeadows @realdonaldtrump @mike_pence #gopbetrayedamerica #trumpcrimesagainsthumanity #gopcomplicittraitors #trumpisanationaldisgrace #trumpisanationaldisgrace #trumpgravedancer #trumpliedpeopledied #trumpsurrenders #votebidenharristosaveamerica,-1
@realdonaldtrump epic https://t.co/c4jj6glvlo,0
@yahyajohn @realdonaldtrump yes but billionaires have doubled their wealth so he’s doing something right!,0
@realdonaldtrump haha 😂 👍,0
@realdonaldtrump red wave is coming.... https://t.co/ixd8znohhz,1
@realdonaldtrump usa suck,0
@markdal22768947 @loud_n_liberal @gopchairwoman @realdonaldtrump https://t.co/pt2l2wy87n,0
"@nevertrumper911 @memebig31073739 @ghost_embers @thedailyedge @realdonaldtrump hold on,they have to find that meme, remember they believe in the meme but news, is fake. that is what their bigly leader tells them.",0
@toddstarnes @nobodyt2222 @realdonaldtrump https://t.co/q2sxhpq3dx,0
@liltunechi @realdonaldtrump @potus lol,0
"@realdonaldtrump your all-caps bullshit shows how deranged you are! shouting false ""facts"" like a madman. tick tock, donnie boy https://t.co/z5hhnybgy4",-1
@enoughtalk433 @joeshikhman @realdonaldtrump hahaha! who pays more money in taxes to china than the united states and whose daughter got lucrative patents after her dad had dinner with the communist chinese leader? we all know who!,-1
@kylevell @gwentthompson1 @realdonaldtrump it takes all kinds to make the world turn but eventually the thinking start to think straight a black lady i knew in the army years ago found me recently to tell me the same thing don't know why she thought it important to tell me but i was honored and proud for her,0
"when the msm needs to go this far to protect their candidate, you know it’s bad. @realdonaldtrump #maga2020 #maga",1
@mike_pence @realdonaldtrump https://t.co/yh6bwfkwyb,-1
"@nikolpashinyan you are worse than #hitler. @frenchpresident @kremlinrussia_e @realdonaldtrump - fascist #nikolpashinyan will stop committing these atrocities &amp; #warcrimes in #azerbaijan if you all stopped supporting him. please do the right thing, #stoparmenianterrorism",-1
"@realdonaldtrump we, too, want to transition off of fossil fuels-like biden said.",0
@realdonaldtrump that is crap . like the rest of the world america has to realise we are in a transition period away from fossils and onto renewables .smelly old trump policies is energy of the past . america has always led and it will do so again with good leadership .new better paid clean jobs,-1
@ivankatrump @yuanxiangtang @realdonaldtrump biden and ccp biden and ccp biden and ccp https://t.co/ryyjuoapmm,0
@kaitmarieox @realdonaldtrump and that’s why you dumbf**ks will always be poor nationalist losers lol. making people cry is not an agenda as badly as you need it to be. sorry kid try again.,-1
@realdonaldtrump lmao,0
"this is amazing! a rally at midnight with 10’s of thousands of people! @realdonaldtrump is a machine! what’s even more amazing is that these people aren’t democrats, they actually have jobs to go to in the morning.",1
"@lauraapollo @ruralusa2020 @ninaandtito @realdonaldtrump like he says, ""it is what it is""",0
"@joelockhart @gtconway3d @realdonaldtrump and trump wonders why suburban women -all women, really-reject him? look how he talks.",-1
@realdonaldtrump @prayingmedic https://t.co/ba7htvhnlu,-1
@realdonaldtrump obamagate....and now biden corruption. .wtf?,0
@milithamartinez @trump_owo @realdonaldtrump no https://t.co/a3ping9n9d,0
"@sailordavid @teampelosi @speakerpelosi @potus @housedemocrats @housegop @markmeadows @realdonaldtrump @stevenmnuchin1 @senatemajldr family. will you see and spend time with yours for the holidays? the day we are supposed to be thankful, happy and not sad, broke, unable to see our families. help america",0
@amandafayecnslt @the_real_mathis @aoc @realdonaldtrump ....you seem really nice.,0
"@jemarvin79 @earlschlueter @yvonnebollinge2 @realdonaldtrump i never stated that no one should have guns.... assault weapons are really not appropriate for home or hunting use. just need more in-depth background checks. no one can take the 2nd amendment away, without congress and the senate. trump is an idiot",-1
"@a___tailor2 @pyramidas_ @jasonluker6 @pablo_honey1 @realdonaldtrump bro, you're obsessed. give it a rest. he will be here for 4 more years, get over it. you have the mindset, and intelligence, of a scorned teenager. it's sad a watch your brain rot while you actively comment on anything trump you see. how pathetic",0
@realdonaldtrump @joebiden https://t.co/wqj1hngyfg,0
@realdonaldtrump @oann fake news . fake president you were impeached!,-1
"@jennyrachelpal @kayleighmcenany @realdonaldtrump @flotus to be fair, looking upon women as “pretty meat” is a traditional american value.",0
@realdonaldtrump 🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥 https://t.co/iuo92iubfi,-1
@scheriemurray @realdonaldtrump ny could be a big surprise!!! silent voters for trump!,1
@realdonaldtrump wah. do you stomp your feet while you tweet.,-1
@realannapaulina @realdonaldtrump air force (74) importance (74) germaphobic (74) regeneron (74) path 74 page 216 tellispectragence https://t.co/bfps9ulzgs retweet: supernatural_9480,0
the media was desperate to be played...anything that knocked @realdonaldtrump was too enticing to vet!,0
@jennyrachelpal @realdonaldtrump trump cheated to get into college. he doesn’t comprehend what makes up the states in america. fire trump in november,-1
@realdonaldtrump #unfit,-1
"@mommabalter @wildwillie13 @realdonaldtrump @markmeadows @mike_pence keep living in fear, it's helping.",0
@realdonaldtrump you mean all fifty cents of them? https://t.co/j61sobaeo1,-1
@realdonaldtrump moron,-1
@ns4usa @handle @realdonaldtrump https://t.co/zkedmfcxdo,0
@realdonaldtrump roy cohn style.... nyc mafia??? https://t.co/1roldmfumb,0
@realdonaldtrump omg the desperation. vote joe biden,-1
@gop @gopchairwoman @gopleader @senategop @housegop @realdonaldtrump @teamtrump @potus @mike_pence @vp do executive orders for stimulus and lwa for americans that been promised monthly stimulus 7 months ago!!!! https://t.co/xxljiklzsf,0
@rightsideofthe3 @evanakilgore @realdonaldtrump only recently we re having them every weekend here in santa clarita,0
@realdonaldtrump @oann finally a branch of government that employs checks and balances.,0
"@dbsmall @dvillella @realdonaldtrump 1) how dry is it where these fires are occurring? has there been rain at all? 2) everyone goes to california to make it in the movies, when there is no work then it gets expensive to live there. i know a few people in cali who are doing quite well though without fancy jobs.",0
"@dwagner85 @realdonaldtrump i will agree with you that politicians are dirty, but throwing in bail out money for poorly run states has nothing to do with getting stimulus to the people!",0
@alexbruesewitz @realdonaldtrump i guess you have to emulate your hero by resorting to name calling. sad to say that’s an ignorant way to prove your point.,0
@lessonsfrmpotus @kmf78 @gregottawa @katienaranjo @ashleyjb33 @realdonaldtrump https://t.co/b5knz5nmoc,0
@realdonaldtrump @breitbartnews ellison should be in jail.,0
@realdonaldtrump vote for biden!,0
@nastywo29415417 @kellyannepolls @realdonaldtrump @joebiden yes - more peace and prosperity! terrible!,0
@realdonaldtrump get rid of the electoral college!,0
@realdonaldtrump are you scared??? = yes🤪😂🤪 https://t.co/tkuhkmofa5,-1
@benjackd1 @larapatriot @realdonaldtrump omg..so adorable!! 🥰,0
@realdonaldtrump @fawn_atthebeach please post a link with instructions for changing a vote for all states. i’m only aware of a few states that allow it.,0
@cnadswq @lfbeee @nyscanner @realdonaldtrump @nypdnews @trumpwarroom i triggered a moron,0
@thehill @realdonaldtrump @flotus another super spreader event,-1
"@lakneev @brettfavre @realdonaldtrump you can’t even spell “you’re” correctly. yeah he is rich, and smart too. we don’t need crazy leftists running/ruining this country.",0
"@gopchairwoman @realdonaldtrump republicans: 33.1% gdp! people with brains: 1. gdp shrunk 31.4% in prev. quarter. 2. this ""growth"" was fueled by $3 trillion in government stimulus spending. isn't that socialism??",0
@liltunechi @realdonaldtrump @potus thank you for being so brave! everyone welcome on trump train!!!! i gave you a follow!!! #maga2020,1
@realdonaldtrump talk about living your best life!,0
@realdonaldtrump you’re having a non-scalable wall/fence built around the white house? who do you think is coming to get you? suburban women! you’re scared to death of strong women!,-1
@realdonaldtrump view this donald this govt of your lackies will be seen by the american public as nz saw the national govt ie the labour party won 75%of votes about what your american people who vote biden will win trump 25%and out with lacked demo get both houses,0
"@lynda63986855 @mememercenary @sassykimberlyr1 @murray_nyc @realdonaldtrump @ngs3v @jackie_quinn @c3075cae947248c @glammytami @geraldmoondog @icanplainlysee @sassysoutherne3 @manojgst1105 @deathnotek1 @mhtx76 @lugwingaloky @radixcc @rl9631 @melodiespears5 @nobones_ca @yhwhuniversity @poisondelicius @careymaga @genzconservati1 @twitslvtblocker @hamlinracing @kaykay01361294 @agortitz @scottrickhoff @usvetram @larryputt @quin4trump @baba9773 @anaba_thelee @dennyandjanie @interested10101 @doakes4trump @jispence54 @sherry1138 @misssourit @og_buds @peacevillageny @trump2022493372 @jimsierra1 @girlwarehouse @fatima_italia @bheatava @rodfather_the @donnaon88693977 @wolfm00n that’s a come find me im not hard to find letter, i’m that gun loving america loving veteran obama warned you about 🤣",0
"@realdonaldtrump because usa was great many years ago ! now is the time to back to the usa great heaven, great dream for everyone and everything = all world !!!!!!!...",0
@509shawng @realdonaldtrump look what supporters of the liar in chief stoop to doing...,0
@ladygaga @realdonaldtrump get himm!!!,0
@jea_cassie @blacklabel2x @teaonthepalace @liltunechi @realdonaldtrump @potus at that point it wouldn't matter because it will have already been done so why would he come back to you?,0
"@realdonaldtrump 3 days. with early voting winding down and trump working overtime to steal your vote, time to focus like a laser on nov.3! stay safe, wear masks, and swarm the polls!! overwhelm! vote in droves! end the madness of this lying killer for good!",-1
@glfop @realdonaldtrump @teamtrump 🤮🤮🤮🤮🤮,0
@realdonaldtrump https://t.co/nq6yvx8y9b,-1
@vyanezgaylatino @daria4az @realdonaldtrump yes! they are so stupid! lol https://t.co/9cuswjl3ka,0
@whitehouse @realdonaldtrump what's up with the numbers of the dow watch? is red good &amp; green bad now? isn't that the numbers trump touts of success?,0
@kayleighmcenany @realdonaldtrump how many more will you kill from this visit?,0
@realdonaldtrump https://t.co/oublhdvmjk,1
@weeboo1963 @elena090900 @gop @realdonaldtrump you are an idiot if you want to try &amp; push a fake narrative about possible deaths! where’s your fake virtue signalling for the literal deaths caused by blm &amp; antifa?,0
@loloverruled @realdonaldtrump democrats sure are some hateful unhappy people. and when they don't get their way they cry like little babies,0
@realdonaldtrump trump does like women. preferably hot and nude.,0
@realdonaldtrump @nytimes @cnn @andersoncooper https://t.co/yj5f1ueiig,-1
@whitehouse @secretaryross @secpompeo @realdonaldtrump @cdcgov 𝙏𝙍𝙐𝙈𝙋 𝙁𝘼𝙈𝙄𝙇𝙔 #𝘾𝙊𝙍𝙍𝙐𝙋𝙏𝙄𝙊𝙉 𝙀𝙓𝙋𝙊𝙎𝙀𝘿: prosecutors: @ivankatrump skimmed millions from the 2016 inaugural fund: https://t.co/leiuihmjpf,-1
@realdonaldtrump biden 2020 https://t.co/rqnauplwn8,0
"@news3lv @realdonaldtrump #trumploveschina #trumpchinesebankaccount while the china and trump news is being thrown around, just a reminder of what we already knew about those two: https://t.co/bkc4qjfqbq",-1
@realdonaldtrump vote blue.. vote blue https://t.co/b8hpwj11bb,0
@liltunechi @realdonaldtrump @potus smh,0
@judgeyourself99 @realdonaldtrump actual blue team https://t.co/npiqlkgcti,0
@realdonaldtrump #investigatebidens$$$$,0
@dcexaminer @joebiden @realdonaldtrump don’t believe seniors will support biden,0
don’t let the door hit you on the way out!! @realdonaldtrump #votehimout #lockhimup https://t.co/ixjdbb8zfp,-1
@realdonaldtrump the only thing you give michigan is heartburn and covid.,-1
#resist #coronavirus @potus @realdonaldtrump @vp @mike_pence @flotus @karenpence @gop @whitehouse @housegop @kamalaharris @joebiden @housedemocrats @dem,0
"@realdonaldtrump vote pres. trump!!! only decent and reasonable choice! he has been the most transparent, hard working president in our lifetime. it all benefited us. more jobs for all, maintained peace/not war, far better economy, defends constitution/liberty, conser. judges, religious freedom..",1
"@realdonaldtrump is this an order of operations problem, or is the president just stupid af?",-1
"@stonermarley3 @aishayesufu send your acct let me credit asap, i'm expecting money from @realdonaldtrump if he send me small thing, i go credit you..",0
@heather_giron @larrys500 @realdonaldtrump @potus it’s just a peaceful protest.,0
@realdonaldtrump deserves 8 more years ! reperations !! for the bullshit he had to withstand because of this clown and all the rest of the dems that let it go on ! #8moreyears 😠🇺🇸🇺🇸 https://t.co/wyiewnrph3,1
@realdonaldtrump is a whiny little baby.,-1
@realdonaldtrump https://t.co/p3yffdezjv,-1
@staypatriotic @appsame @realdonaldtrump there are no co-authors on the articles i tweeted. and the articles i tweeted demonstrate what you're claiming is false. you are as delusional as trump.,-1
@realdonaldtrump you are not even bothering to pretend to be potus anymore and it can't be soon enough you are gone. you disgust me and are an embarrassment to the human race. #derandgeddonald #totalfailure #removetrump #unfittobepresident,-1
@realdonaldtrump https://t.co/yl7pc3by26,0
@realdonaldtrump https://t.co/zkqhkqu7fj,0
@realdonaldtrump your racism surged 700%,-1
@tomfitton @realdonaldtrump @judicialwatch great news! enjoy the celebration of the success of the constitution!,0
@danscavino @realdonaldtrump this is overwhelming 😭 i love my president !!! look at all the trump loving patriots out there !! #feelingproud #trumpchump2020,1
@realdonaldtrump has more energy than every democrat combined!,1
@barney1776 @realdonaldtrump lol-,0
@liltunechi @realdonaldtrump @potus https://t.co/9qzlp0xakg,0
you can do this #miami! the red way is coming #redwave2020 !! #redwaverising2020 #maga2020 @realdonaldtrump 👏 https://t.co/dtpavnjqyd,1
@realdonaldtrump tone deaf bitch. we don't care about the gdp when we don't have the money in our hands.,-1
@meidas_kelly @realdonaldtrump thank you for your loving and selfless effort 👏🙏 https://t.co/nacbhmse6b,0
@realdonaldtrump #trumpviolence #votebluetoendthenightmare https://t.co/i5cyiirrzq,-1
"@realdonaldtrump that’s for the heads up. now i won’t accidentally hear your disgusting, predatory voice",-1
@realdonaldtrump https://t.co/255u1ggrdn,-1
@liltunechi @realdonaldtrump @potus democrats put planned parenthood in black communities to keep their population down. they don’t want school choice. they give scraps instead of opportunity. vote red and watch this community flourish. #lilwayne,1
@veteransalways_ @realdonaldtrump https://t.co/brgedzc7qq,0
@matthewjshow @realdonaldtrump do you know what a marxist is i dint think so,0
let @joebiden be scared by the virus while watching @realdonaldtrump make the america great again and again.,1
"@trumpvoterwtf @realdonaldtrump creepy joe biden does it again: points at young girls, says he wants to ‘see these beautiful young ladies dancing’… (video) -https://t.co/i5r8d3bw6g",0
@presssec @60minutes @realdonaldtrump https://t.co/pmibbpla3h,-1
@realdonaldtrump https://t.co/j76pnkvidu,0
"@realdonaldtrump so you are losing, right? thats what this tweet says. thanks god. #trumpcollapse #trumpmeltdown",-1
"@rareearth14 @washingtonpost @realdonaldtrump the problem with dems packing the court is that the gop can do the same next time. the inevitable result will be a massive, unwieldy body which nobody trusts to be impartial. that would be the end of the rule of law. however, the alternative is not obvious. dark times ahead.",0
god bless @realdonaldtrump praying for you sir. big aussie hugs. 🙏🇦🇺🙏🇦🇺🙏🇦🇺🙏 🇦🇺🙏🇦🇺🙏🇦🇺🙏🇦🇺🙏🇦🇺🙏 #trump2020 #all50statesred #prayingdailyforyouall #thankyoujesus #wwg1wga #godblesspresidentdonaldjtrump and… #godblessamerica!,1
@church_on_f1 @the_resistor @hillaryclinton @realdonaldtrump @joebiden right so my trump loving neighbor who pulled a gun on me and said vote trump or else. that's not voter suppression from the right?,0
@101speedster @realdonaldtrump that some stupid shit right there. he will be busy after he loses the election trying to stay out of jail. him and his kids are as crooked as they come.,-1
excuse me @realdonaldtrump have you been on planet mars? this already happened during your administration. dude this must be residual covid brain fog.,-1
"@petehegseth @wattersworld @realdonaldtrump remember, nancy said at any cost.",0
@realdonaldtrump,0
@realdonaldtrump it’s a vote to ban your 🤡 a$$ 🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼,-1
@erictrump @realdonaldtrump who is that lady and how was she treated? was she respected? was he faithful? was his vow before god mute and phony? just imagine your dad plowing some whore while your mom was changing your diapers.,-1
@lisakay97 @chefjclark @realdonaldtrump and uncle joe is hiding and sleeping through it.,0
@realdonaldtrump sit down. i’ll be war time president today. wear a mask. keep social distance. wash hands frequently. be smart. it’s getting worse again. https://t.co/vtixazwgby,-1
@realjameswoods @realdonaldtrump the arrogance!,0
#delaytrumpstweets. protect democracy and safety in the usa by reviewing everything @realdonaldtrump posts before publishing it live. a simple election-related measure that could have tremendous impact. see the petition here: https://t.co/0unpmst8e1,-1
@mike_pence @realdonaldtrump @whitehouse https://t.co/klyaqq1pdm,0
"@mirra_cze @realdonaldtrump check cdc again. they changed the number. 225k with covid, not from covid. the actual number is 6%. the others died from comorbidities. you know, heart attack, cancer, pneumonia. covid was not a factor in their death, just result of positive pcr. good job trying tho.",0
"@realdonaldtrump a government led to trump's liking, with relatives in central positions, an antiquated political system, + in the meantime economic instability: the usa now gives the impression of a banana republic. democratic principles + rules are only a part of many tools there. #voteforbiden",-1
"@jontaffer @realdonaldtrump please refrain from tough questions. ask him his name and the position he holds 10 times, sporadically throughout.",0
@whitehouse @realdonaldtrump all that without a healthcare plan? that's awesome! #votebiden,0
@realdonaldtrump more testing leads to more covid cases... stop the testing more voting leads to biden victory.... stop the voting https://t.co/wzotzhti6a,-1
"@4realvputin @realdonaldtrump so, where do you lie on the 99+% survival rate? have they ever stopped the flu, the cold? so, what you are saying is i live in fear, i am willing to trash the economy just so i can not get something that probably won't kill me...that is soooo liberal of you",0
@realdonaldtrump don't let the lying media stain us! https://t.co/wqjui72j0o,0
@realdonaldtrump more people are unemployed than b4 trump took office and labor participation rate is at lowest level in 40yrs! remember when obama dropped unemployment 5% after 2010 economic turnaround and republican media millionaires told us the labor participation rate was more important?,-1
@realdonaldtrump how. and what exactly in our history are we trying to go back to to make us great again? https://t.co/g49jsf86bh,0
@sab_pk @khanchaudhry7 @realdonaldtrump he is not gonna support pakistan or india. he is a liar and an untrustable person. he will just make us fight for his own gains.,-1
@realdonaldtrump trumpet😬😬😬😬😬,0
"@theraw420 @markreed1776 @dianalovestrump @realdonaldtrump's cult-like following is undeterred as he stumbles through his presidency, leaving chaos in his wake. #trumpdeathcult #failedpresident https://t.co/4yqb47vtvu",-1
@saharareporters @joebiden @realdonaldtrump 1joebiden,0
"@realdonaldtrump you can't even end your *own* reliance on china, you secret chinese bank account having, sweatshop worker subjugating, race baiting, filthy disease-spreading pos.",-1
"@indisingh75 @valandingham1 @the1onlyrichie @realdonaldtrump (4/9)or the “anonymous” hillary clinton campaign donor who paid different women $500,000 to make up fake sexual assault allegations against trump?",0
@realdonaldtrump as a suburban woman i want nothing to do with you.,-1
@realdonaldtrump https://t.co/xpycfi2wwx,-1
@tatereeves @realdonaldtrump so what are you getting to the people since it seems you’re rarely on the clock?,0
@mr_amcarter @imanicegirl22 @realdonaldtrump you don’t have freedom now,0
