texto,real
@americanair can you tell me why all flights from xna 2 dfw are cancelled flightled for tomorrow morning already?,-1
@americanair thank you for the update!,1
@americanair pathetic service,-1
@americanair dallas/fort worth flight number 5320,0
"@americanair oh it can get better apparently. after making us wait for a gate, psych!! now we need you to de-ice before coming to the gate!!",-1
@americanair if you could get the gate crew to help us off flt 5350 that would be great....,0
@americanair is the situation at jfk this evening is going to get better or worse ? do not cancelled flight a flight like yesterday after 8h delayed,-1
@americanair ya but u weren't sitting on the plane.,-1
@americanair i know you can't control weather but you can control how you treat customers..#shafted,-1
@americanair i have tried to talk to someone for almost 6 hrs! you cancelled flightled my flight and you won't pick up the phone. pathetic &amp; very sad,-1
@americanair yes. he's in the next flight,0
@americanair several hrs late flight and 140 characters won't do it. cheers though,-1
"@americanair my wife's flight is cancelled flightled, told to call. no one answers. how do we book a flight? help us please",-1
@americanair not in any way that i am happy with or find acceptable. if i could speak to a human maybe that would happen,-1
@americanair hi my flight to dfw 2463 was cancelled flightled tonight. called in and left my number for call back it's been 3hrs please help.,-1
"@americanair hi, i have my name, email, and aadvantage #, but website won't let me reset password. can we troubleshoot together? thanks!",0
@americanair still looking as we speak.,0
"@americanair we're on aa1401 landed at 8:55pm in miami, but waiting for a gate. can someone on your team help us out?!",-1
@americanair - where are my bags? baggage claim c25 or c26 (flt# 959)?? i can see the plane from here? why does it take 25 min???,-1
"@americanair is there only one call centre? i know it's busy right now, really need to speak to agent not computer",-1
@americanair you guys fail again.. all i need to do is use my voucher for a ticket but i can't do it online #yourphonesystemsucks,-1
@americanair shout-out to all the ground crews working in the cold! thanks for what y'all do. (&amp; social media team for customer service),1
@americanair i fortunately was not on that flight - just in the same waiting area / impressed w how he handled the stressful situation,1
"@americanair we've been on hold for over 4 hrs, you cancelled flighted flt 2222 phl-dfw. need assistance!!!",-1
@americanair thanks to marie for reflight booking problems me and my friends!!! i'm cali bound thanks to this sweet angel! #blessed,1
@americanair their flights into buffalo as well -- you were the only flight cancelled flightled!!!,-1
"@americanair -- this is after you cancelled flightled our flight into buffalo because of ""weather"" and lied to us and said other airlines cancelled flightled",-1
"@americanair know that i could use that for a flight into canada. by they time they figured it out, it was too late flight to check our bags",0
@americanair dropping the ball. again. no catering. plane switch. no gate attendant. 2 hours late flight. really nice.,-1
@americanair its adolfo garcia,0
"@americanair my friend needs some help on her flt (she's not on twiiter), can i dm you her info?",0
"@americanair my flight from vcp to jfk was delayed and now it has been cancelled flighted, what should i do?",-1
@americanair hats off to admiral lounge attendant @ yyz terminal 3 who gave her banana to our toddler when none avail elsewhere.,1
"@americanair ""we'll drop off your luggage 24 hours after your flight"" is ridiculous.",-1
@americanair thanks. bummer. poor planning on my part. i assume the card in passbook won't work either?,0
"@americanair you should be more timely with bags that missed a flight, people need their undies the next morning!",-1
@americanair i tried that. they won't book us with another airline. i wish i had flown with you! we are now stuck in fl til weds.,1
@americanair a true #americanview ...the national mall http://t.co/n7exdbcrhg,0
"@vanessaannz seriously, you hate @americanair since they can't accommodate you due to inclemental weather disruptions? lol, very funny",-1
@americanair gotta be worse than @delta w/ on time departures. i rushed back to terminal c for 8:25 flight but they haven't strtd boarding.,-1
@americanair i know you are getting pummeled tonight @dfwairport we were one of the lucky out of @slcairport just one more @austinairport,0
@americanair and gold status too.,0
@americanair in car gng to dfw. pulled over 1hr ago - very icy roads. on-hold with aa since 1hr. can't reach arpt for aa2450. wat 2 do?,-1
@americanair was told at 7pm my bags would 1000% be at my house by 9pm. well they're not and i continue to be lied to.,-1
@americanair won't answer the reservation line! nice service. we may be stuck...,-1
@americanair it's not your agents; it's your voice activated system that's not working right. and no email on cancelled flightlation. lots of problems,-1
"@americanair i was on flt 2222 tomorrow, they moved me to 750. i need it moved to tuesday. the roads won't be better for flight 750. thanks",-1
@americanair i'm on #1058 tmrw from cun dfw. final dest'n is ord. seeing freezing rain in dfw all morning. should i change my connection?,0
@americanair no other (what should be valid) circle pacific itineraries can be booked either - always makes all us dest. invalid 4 last leg,-1
@americanair i am trying to add my tsa pre check number to my reservation online and don't see an option to do that..?? #nosecuritylines,-1
@americanair you have the poorest trained employees at these desks. i haven't even started to discuss the #lostluggage yet,-1
@americanair none of your sample itineraries can actually be booked http://t.co/mf7rabgn8a every last leg back to us says invalid,-1
@americanair i'm booked for tuesday night. 60 degrees in alabama right now. i'm good. stay warm and safe.,1
@americanair so plot thickens. we're on plane but no ground crew to get us off gate. apparently under the weather in large numbers....,-1
@americanair 800 number will not even let you wait for next customer rep. very frustrating. can't talk to humans.,-1
@americanair what happened?? we didn't get a notification about a departure cancelled flightation tomorrow. why will it take 2 hrs to talk to someone,-1
@americanair you set a schedule try and keep it !!! #aaalwayslate flight,0
"@americanair @derekc21 , to my surprise ba doesn't have me registered in the system , i was getting hopeful :(, lets step it up , okay ?",-1
@americanair unfortunately that is not true. a robot apologizes and hangs up. so how do i get help?,-1
"@americanair thanks for the reply, but a functioning plane four hours ago was the only way to do that. the staff was friendly, tho.",1
thank you for sending more details @americanair: they're pretty handy dandy. more info here: http://t.co/fvlxirh1f1 #lookforwardtoflywithaa,1
@americanair aa223 being ignored,-1
"@americanair fyi twice now i've tried the ""we'll call you when someone is free"" thing. both times it called, i picked up, then it hung up.",-1
@americanair that's the number i called -it wouldn't let me speak to an agent because of the issues with weather today,-1
@americanair usually raving about the service to lax. your nbr1 and helper can't figure out how to hang a coat and serve a drink. 6f,-1
"@americanair @mo3tvida just so you know, reservations team has a 2+ hr callback time",-1
@americanair what do kids aged 11 and 12 need to fly with aa internally within the usa. thanks for confirming,0
@americanair absolute terrible service to schedule a 40 minute layover and then not let someone on the plane with the door not closed.,-1
"@americanair i didn't miss my flight. american airlines gave my ticket, as well as 6 other passengers tickets away. not my fault.",-1
@americanair please help aa 2258 monday cancelled flightled. can you advise on reflight booking problems / refund. have children and need to make plans now,0
@americanair dm sent. answer me please,0
"@americanair i really want to get home. tonight, preferably. please stop delaying my plane 😢😕😦 #americanairlines",-1
@americanair is profiting in the billions and throwing crap at the people who put them there. american is a hurting brand,-1
@americanair i've never witnessed such covert tactics from an airline.,-1
@americanair you cancelled flightled my wife's flight and she has to call but your service won't even let us. going on 7 hours now.,-1
@americanair it shouldn't happen but did and has put us and our gear in jeopardy. what steps do you take to protect customers if their items,-1
@americanair american airlines.,0
@americanair all of these issues are not based on weather or things that are out of your control. these issues are based on negligence.,-1
@americanair the worst air experience i have ever had and i am not in the first plane yet.,-1
@americanair i just dmed you,0
@americanair why is it most first class passengers now request the sand which from coach ?,0
@americanair @dai_president good luck at dfw this evening aa!,1
@americanair so we have a cancelled flightled flight in about twelve hours. maybe we'll have heard from an aa rep at that point.,-1
"@americanair on hold for 3 hours...got an agent, immediately txfd me to change cncdld flight...told it would be 1 min, 80 min late flightr, waiting",-1
@americanair awesome customer service on #390 from rdu. they snuck my wife a warm cookie. thx!,1
@americanair flight attendants on aa2402 were spectacular.fed the entire cabin then food from coach. why do you keep serving this vile food,-1
"@americanair @cinedrones i just wish that a team member would pick up the phone at this point, let alone be courteous or helpful 😳",-1
"@americanair seriously, pls pls bring more people up to help us! there are still flights to ord frm dfw and i want in http://t.co/o3cjsvssqf",-1
@americanair @carlw1980 i have followed and dm'd you. . . please respond to my concern too. really disappointed with customer service.,-1
"@americanair to add, i have to get up to go to work tomorrow am. i don't like having to wait up until 12 or late flightr. cs sucks.",-1
"@americanair just when i thought you guys were done messing up, you make it worse. your airline ruins hopes and dreams.",-1
@americanair flight 1512 (n924an) departs @flytpa enroute to @dfwairport http://t.co/j0mhmkdivl,0
@americanair approaching three hours sitting in the plane on the ground at dfw on #americanairlines flight 3056 - oscar performance,-1
"@americanair - we have; they were useless. baggage service called before 9 to tell us we would have bags by 3. now, maybe midnight.",-1
@americanair checking into a flight on your website is about as easy as asking a bear to shit in a toilet #justsaying,0
@americanair makes some small improvements and retains their program they win all. they keep the crappy food and change advantage they lose,-1
@americanair aa 2258 why have you cancelled flightled our flight without courtesy of notifying us or alternatives? very poor.,-1
@americanair how have you not loaded our luggage on the plane and were over an hour delayed? #flight293,-1
@americanair i spent $600 on my flight. could have gone on @united for $382 but their mileage program sucks.,-1
"@americanair plz bring more agents up to dfw aa cstmr srvc ctr gates a, there are only 2 agents and 100+ ppl... http://t.co/ucveu2hurz",-1
@americanair the food served on aa2402 was vile and gross.the entire cabin did not eat their meal. survey the flight crew. another gross out,-1
@americanair the bags arent even loaded on the plane??? #flight293,-1
@americanair never got an update and we had the worst communication from u. our flight delay was mechanical and not a word. #poorservice,-1
"@americanair looks like i have. best i can hope for i guess. it's on us air, so i don't think i'll get miles on alaska. which sucks.",-1
@americanair my #navy sisters flight 2470 cancld. she can't get an agent. they've called her back to be put on hold &amp; then discnct.any help?,-1
@americanair my wife &amp; infant daughter are on aa3195 abi-dfw. en route but delayed. can y’all hold aa1458 to rdu so they can connect?,-1
@americanair educate bohol is a 501(c)(3) w/all volunteer staff. i can help the kids or buy a plane ticket--i can't do both. can you help?,0
@americanair anxious to see how you all care for customers you’ve inconvenienced #cancelled flightledflight,-1
"@americanair also the problem is not calling us at all. other airlines send an automatic call and email, and they rebook as a courtesy.",-1
"@americanair why can't you handle your customers needs? cancelled flightled flight, 800 number leads to a quick ""goodbye"" very sad!",-1
@americanair very upset that i cannot select seats for tuesday flight online or over the phone. terrible customer service :( please help!,-1
"@americanair i need to get from albuquerque, nm, usa, to cebu, philippines. i'm providing educational help for 800 kids. can you help me?",0
@americanair already did &amp; an automated voice told us to wait 2 hours. they have yet to call back.,-1
@americanair you changed my aadvantage travel plans &amp; i called 800-433-7300 to get help but it sea ur too busy &amp; hangs up on me. what gives?,-1
"@americanair yes, for tomorrow at 9 am. but i have to work though 😒 i'm really mad about the situation",-1
"@americanair whenever i cheat on you it goes horribly wrong! i promise, i won't stray anymore. i'm talking about you @delta!",-1
"@americanair @praywinn between understaffing, what looks like a labor slowdown, weather, incompetence, and disregard for the customer...",-1
"@americanair i need help with a reservation purchased on @americanair but operated on @usairways, can't get through on the 800#",-1
@americanair flight from dfw to lit tomorrow has been cancelled flightled. what do i do next? pls advise. #help,-1
@americanair how can you not be taking calls? i need to change my flight!,-1
@americanair my flight i have reserved for tomorrow has been cancelled flightled. can i cancelled flight my reservation and get a full refund?,-1
@americanair thanks to fa shawn for spectacular service on flt 79 lhrdfw and to fa susan for such a warm engaging onboard welcome,1
@americanair i can't choose a seat online because i booked on @priceline ??? #smh,-1
@americanair it wasn't really about the delay. it was more about being told the engine needed to be troubleshot. makes a person paranoid.,-1
"@americanair ""overweight"" flight = you sold more tickets than you had seats. we all know that. let's call it what it is.",-1
"@americanair @jaynegelman how,about more@blacklist too!!",0
@americanair at jfk flight to boston delayed 20 min waiting for catering they are boarding flight to lax waiting for over and hour wtf?,-1
"@americanair yes, it says my reservation cannot be retrieved at this time. also i never got an email from aa saying my flight was cancelled flightled.",-1
@americanair can you help with my cancelled flightled flight -- i'd like to book another flight...i've been on hold for 95 minutes and counting....,-1
@americanair i ended up on a flight to la my fourth time on standby. thanks! http://t.co/na5g5eakpa,1
@americanair been waiting on hold for more than an hour,-1
@americanair thanks. now my carry on that you guys insisted be checked at the gate is missing. won't be here till late flight tomorrow morning.,-1
"@americanair that's ok, thanks for letting me know. appreciate all the responses.",1
@americanair spoke too soon. 30 min late flightr still waiting for bags to load. some sympathy would be appreciated at the very least.,-1
@americanair @heymynameissean sean if you look at the aa schedule it sometimes gives you a clue if new'airplanes are used. they are gr8,0
@americanair thanks for the show! 👍,1
"@americanair well done, you have taken the fun out of air travel @phlairport",-1
@americanair no worries even though i was talking about seat assignment :),1
"@americanair @kconti44 this looks like jfk - had a great pic of the oneworld jets lined up on the opposite side #air berlin, lan and aa.",0
"@americanair been trying to call all day, get hung up on every time. your guys are horrible!",-1
"@americanair @jameswester see, james, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",-1
@americanair @superyan i did hear a last call for boarding of this flight when i was at jfk a few hours ago. good luck w/flights!,0
"@americanair , sitting on plane for 2.5hrs at gate due to computer sys issue, at what point do you cancelled flight a flight?, ridiculous @phlairport",-1
@americanair @cjdjpdx not a valid response in 2015 for a multinational corp whose profits are measured in billions. stop understaffing!,-1
"@americanair yo, could that be a catering truck before mine eyes? unmoving? http://t.co/asw6qwuf1z",0
@americanair @kaps12 this is an international airline that experienced record profits last quarter. but they can't staff a call center,-1
@americanair great seats on this aircraft!,1
is rudeness and poor customers service a job requirement at @americanair ? been waiting 28hrs and still haven't even seen one plane😡,-1
@americanair both pictures taken at the same time but which is right? #totallyconfused http://t.co/dvsltqzkmq,0
@americanair aa919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment. surreal!,-1
@americanair 901 #miami to #rio to participate at @rcm_oficial representing @cisnerosmedia #yourstoryhere,0
@americanair a worker just checked for ice on our plane using his cell phone flashlight! really?! come on!,-1
@americanair @cyncyn661 are you now flying 763s to madrid from jfk or is this dfw/ord? huge !!,0
@americanair the wine served in usairways flights are watered down somehow right out of the bottles.,-1
@americanair who's your pick for best picture? i don't want to board your airline until i know,0
@americanair we have 3 more passengers with me there are two more reservation numbers,-1
"@americanair @patrichruben no, profit maximization is your top priority. nothing else even registers for you dinosaurs",-1
@americanair 8:30 departure? sure. is there a catering strike at jfk? @foxnews @cnbc @bloombergradio http://t.co/hpgxyzrw8o,0
"@americanair @derekc21 , so what would be a file number that works , needs to be 10 characters , email me derek.austin@century21.ca easier",0
"@americanair @manuel_c ""here for you"" as in, yeah, we'll tweet platitudes at you so you'll think our twitter bot cares? or....",-1
@americanair #flight293 was supposed to depart at 745 and at 815 we still have not boarded.,-1
@americanair you have the worst customer service of any airlines i've ever encountered. flat out awful,-1
"@americanair @ezemanalyst why don't you tweet canned, impersonal responses as though this is the only impatient customer you've got",-1
@americanair done!! thank you so much!!,1
@americanair nice aa employee making skillful excuses about late flightness due to catering snafu... http://t.co/ypvpvdltys,-1
@americanair then taxi across dfw airport for 20 min to then state 75 min past departing from gate that we need deiced? wow. uncool &amp; untrue,-1
@americanair 24 hrs &amp; 2 cncld flights late flightr i've landed in phl. now 30 mins &amp; counting on tarmac waiting for gate. pls do better than this.,-1
"@americanair delivered mom's delayed bag to the wrong place. 2 hrs on hold yesterday, &gt;1 hr today. still no bag. #aa http://t.co/qkkjdfobos",-1
"@americanair yeah, try harder. no catering truck in sight. can we just leave now w/o the food won't eat anyway?",-1
@americanair this is awful customer service.,-1
@americanair everything's good now brothaaaaaa,1
@americanair its pulling away from gate to get your departure time then leaving us on tarmac claiming power issues that magically repaired,-1
@americanair 740pm wheels up to be exact. i'm sending a dm.,0
@americanair @sarahzou translation: we don't reinvest our mammoth profits into the customer service experience. 'cause we don't care.,-1
@americanair omg answer your phone i have been on hold for 1.5 hours. cancelled flighted flights suck,-1
@americanair we are through. i can quit you. i am. the nonsense &amp; lies are a colossal infringement you can no longer get away with,-1
"@americanair 719. looks like we are about to get going, finally!",-1
"@americanair @jimdaytv no, you couldn't care less. that's why their customer service is run by bots",-1
@americanair pls tell me how to get a person on the phone asap,-1
@americanair i have a cancelled flighted flight tomorrow morning and the 800 number did nothing! please! i just want to go home!,-1
@americanair you wont allow calls? my husband has a ticket but it looks like all the seats are taken? i cant even call.,0
@americanair yes but we have to get home tomorrow!!!! please,-1
@americanair unfriendly unhelpful agents. unannounced gate changes. delayed flight that we found out about by word of mouth,-1
@americanair flight 3056 still sitting at dfw waiting for baggage to be loaded,-1
@americanair i tried several times to select seats. the only ones ever available would've cost me $30 extra per seat.,-1
@americanair we need a miracle @slcairport please help flight 1228 get out of here by 640 #fingerscrossed #pleasegod #missmykids,-1
@americanair 3198 to aex. is it still going?,0
@americanair i do not want to stay overnight at this airport! i have been here since 11 am this morning!,-1
@americanair finally about to take off! thanks for the customer service by the g8 reps @ c17 @ ctl. any idea what caused the system failure?,-1
@americanair trying to rebook a flight with you because of cancelled flightlation is a nightmare. i was hung up on once. can you help me rebook?,-1
"@americanair i have tried getting help from agents, the phone, twitter, and fb. can no one at american airlines help me?",-1
@americanair close down,-1
@americanair it was 1265 coming and next catching 2396 home to dca. let's get another great leg too tonight!,1
@americanair i appreciate your apology. sincerely. thank you. that's really all i ever wanted to begin with.,1
@americanair aa 100 - good job overselling this flight. delayed 90 minutes to deplane the overflow passengers' bags.,-1
@americanair i’ve been on the line waiting for 40 minutes again.,-1
@americanair you know nothing about customer service and i'll make sure everyone knows it,-1
@americanair i understand flight cancelled flightation but not being able to get through to change that flight for 6 hrs is not acceptable.,-1
@americanair now i have to pay for a hotel a car ride miss classes which i pay 30k for and miss work and you tell me to talk to someone,-1
@americanair your 1800 kept hanging up on me and made me miss a second flight,-1
@americanair yeah that's not helping. having my bag shipped to the correct city the first time probably would have helped.,-1
@americanair i did 50 times and no one was helpful i'm missing work nd school nd the manager rem from mia told me he didn't want to talk us,-1
@americanair my flight to @dfwairport was cancelled flightled. mess ensued. please thank the awesome marcos (concierge key @ gru) for sorting it out!,-1
@americanair i haven't been rebooked. i called and left my number for a callback but haven't heard anything and my flight is tomorrow. :(,-1
@americanair not enough push crews for jfk = 1.5 he delay and counting....,-1
@americanair i cannot believe how long flight 759 phi is taking. i know it's us airways but you own it. i would really like to get home.,-1
@americanair hopefully you guys are willing to cover my lovely car rental and living charges...i love being here for two extra days..,-1
@americanair same as yesterday's cancelled flighted flight. aa104. your customer support is just awful!,-1
@americanair big surprise flight 2330 is delayed. hopefully not for 6 hours like our flight here. thanks again for a sleepless night.,-1
@americanair really? not even worthy of a response. this is beginning of a social media alert to the world that aa and @usairways are useles,-1
@americanair hi aa friends! my sis's flight aa362 dfw&gt;&gt;mke was cancelled flighted due to weather. any way you can help here? what are her options?,-1
@americanair is that something the crew on the current leg can request of the gate team on the next leg?,-1
@americanair i have not. there's no option for even getting a call back!,-1
@americanair tomorrows flight cancelled flighted. i understand. three hour wait for a call back and now 60 minutes on hold. not cool.,-1
@americanair all flights cancelled flighted tomorrow and that means i'm stranded at the airport for the night... wow.,-1
@americanair how hard is it to have catering ready to go?,-1
@americanair why does your iphone app not have any sort of notifications option?,-1
@americanair this is unbelievable and unacceptable. flight #293. jfk. everyone at the gate is upset as most of us have been here all day.,-1
"@americanair i made my flight but then still had no update emails when i landed, no info ever sent on that or second flight. losing my biz.",-1
@americanair flight 3056 dfw still has all passengers sitting on the plane waiting for luggage to be loaded - still waiting,-1
@americanair i still am not on a flight. ive been here allll day and now we're not boarding because we're waiting for catering?,-1
@americanair my husband and 5 year old son stuck overnight in dc thanks to 7 crew members arguing over who was boarding the flight,-1
@americanair if this is how you guys work then i will never fly with you guys again.,-1
"@americanair versus @jetblue 
in customer service?
who will win!
for me @americanair is a convenience to a trip to cali &lt;3",1
"@americanair agents refuse to help, ""too busy"" &amp; need to call advantage#. no one willing to help and apparently being exec plat means zero",-1
@americanair fight got cancelled flighted can u help me rebook a flight? call center is too busy to answer calls or even put me on hold #yuck,-1
@americanair you should be contacting her for a refund - dm me and i will provide phone number,0
@americanair ah if only we could get through. we've tried for over 2 hrs. can we call @united?,-1
@americanair this is ridiculous! you all really have terrible customer service and a lack of urgency. im convinced.,-1
"@americanair of course it wasn't your intention, issue lies in lack of response. she did contact you directly; she sat on hold for 50 mins",-1
@americanair i have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!,-1
@americanair pathetic to have your gate agents lie to my face when you are at fault,-1
@americanair trying to check in for flight. on line not working &amp; agents too busy to take my call.,-1
"@americanair yep, they moved me to 16a as they showed me flying ""standby""",0
@americanair understand the weather but would be nice to hear an apology on the phone when you moved my flight to an inconvenient day,-1
"@americanair my baggage is lost, my flight cancelled flightled and i get no accommodations? not even to another airline. at least one free hotel?",-1
@americanair i'm on 1024 into dallas. do i have any chance of catching 2238 to boston? do i need to run from gate d6 to a15?.,0
@americanair aa i need a hail mary. how do i get from dallas to joplin jln in the next 14 hours. willing to fly to other airports and drive,-1
@americanair i've been on hold for about 3 and a half hours now. thanks for cancelled flighting my flight and not notifying me.,-1
@americanair rude gate agent by aa363 ord-lga just now. seems to have a temper. made me check in a bag that fit inside the sizer.,-1
"@americanair hi ho, hi ho. it's off to work i go. #weeklycommuteonaa http://t.co/jqhg4jtm4w",0
@americanair you put a sour taste on this customer’s vacation. it was joke watching those “we care thanks for choosing us” videos,-1
@americanair are you expecting flights out of dfw to be cancelled flightled tomorrow am and afternoon?,0
@americanair help us here !!! we are stuck here @jfk for more than 24hours! !we need to go home #flight919 #saveus,-1
@americanair lets me get in line for call back in over 2 hours. i'll just hope the 1 ticket left on the flight i want is still there late flightr.,-1
@americanair flight aa1691 lax to las closes too early and gate agents give us hassles #patheticcx,-1
@americanair i am honestly in shock how this process and service compares to my other airline experiences. not really sure what to say...,-1
"@americanair here we go again #aa106 ""plane not ready"". are we going to find the crew run out of time again like last night #shortstaffed",-1
@americanair flight 3056 dfw still has all passengers sitting on the plane waiting for luggage to be loaded,-1
@americanair at what e-mail adress can i send your ceo mr. doug parker a letter that he hopefully reads?,0
"@americanair why does your customer service line say ""we are experiencing high call volume"" and then spontaneously hangup on the person?",-1
@americanair well its been over 4 hours now and still no one has picked up try paying overtime and bring in more people,-1
@americanair what's the best way to check on any delays or cancelled flightlations for my flight out of dfw on tuesday?,0
@americanair @bershawnjackson big ups to newark airport staff &amp;&amp; d.dean. i was also treated lovely while i was in town. ❤❤,1
@americanair pleaseeee find my suitcase. i want deoderant and a clean shirt for work tomorrow :(,-1
@americanair here you go https://t.co/om1vieg74a,0
"@americanair hey, so... i think i left my wallet on you. can i have it back, please?",0
"@americanair ok, thanks you! have a great night aa team!",1
@americanair - can you please give me a travel agent support phone number? i cant find it on your website. thanks.,0
@americanair any idea what's up with flight aa3181?,-1
@americanair your maint delay left us stuck in den!! flight 1080. been on plane for 7 hrs. stop flying broke french planes!,-1
@americanair sucks!! teco teco #reclameaqui #tripadvisor http://t.co/augjscmolu,-1
@americanair you can't get us to cincy but our luggage will still go there tonight? stranded us in dallas for 2 days w/o clothes? #yousuck,-1
@americanair it just hangs up and your agents on the ground are useless. how don't i have a seat on a first class ticket booked weeks ago?,-1
@americanair ive literally been holding for more than 2 hours now. i was told 2hrs. you all are sabotaging any chance i have of getting home,-1
@americanair we're still here guys - you are the worst,-1
@americanair 24 hours on the airport,-1
@americanair - don't understand why i have zero flt info- no email- 2 he wait time on ph lines- so much for advan mem :(,-1
@americanair ok so why is it late flight? and for that matter why was my flight 4491 cancelled flighted this morning? i've been in yyz since 5 am.,-1
"@americanair plane breaks, unloads the passengers, told to re enter to only come back off. flight cancelled flightled, missed wedding. #badbusiness",-1
@americanair - very upset with my hometown airline. stuck in den flt cancelled flightled. others here with me got new flt info,-1
@americanair absolutely worse cust. svc ever experienced in 25 yrs of flying. supvrs at iah extremely rude. #poorservice #travel,-1
"@americanair kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an austic child.",-1
@americanair i have been trying to get through to someone about my cancelled flightled flight tomorrow for over 4 hours.,-1
@americanair trip cut 7 hrs short due to flight change/massive layovers/ no peanuts or crackers/ asked for h2o and received about 2oz.,-1
@americanair flight's cancelled flightled. website says to call phone number.phone says to check online. how am i supposed to get some help?,-1
@americanair yes. we spent the whole day talking to agents and someone finally offered to let him stay in a hotel,-1
@americanair flight from jfk to ege was cxld after on runway for an hour. flight moved to 7am but they won't give luggage back. nice.,-1
@americanair delayed for two hours at ord--&gt;cdg the one time i need to be there to catch a train... 😒,-1
@americanair not to mention its a three hour wait to get an agent on the phone.,-1
@americanair cancelled flighted our flight and now are still delayed...not cool.,-1
@americanair we did for the last 8 hours. your customer service is horrendous. i should have flown delta,-1
@americanair there is a full flight of customers sitting on the plane waiting for baggage to be loaded on aa 356 in dfw - why? 2 hour delay,-1
@americanair why a different airport! i have no way of getting to a different airport.,-1
"@americanair aa agent said i repeated myself when i was explaining. i told him ""i understand english."" his reply?""our conversation is over.""",-1
"@americanair long wait? i literally went shopping at 3 different centers, had lunch and prepared dinner. surprise, it's winter! staff better",-1
@americanair aa 1657 was also over an hour late flight to depart ohare and now we have no luggage. not happy standing in a long line at baggage svc,-1
@americanair is flight 2934 dfw to gsp going to be cancelled flightled tomorrow?,-1
@americanair stuck on the plane in charlotte. going to miss my connection. no words from staff. maybe some damn pretzels?,-1
"@americanair do you happen to know if that plane will be repainted, or fly ""off into the sunset?""",0
@americanair - aa1344 cancelled flighted on 2.23 - rebooked on us air 623/544 on 2.24. has to be a nonstop on 2.24 for us (2)?,-1
@americanair today's wait was a violation of #dot #passengerbillofrights http://t.co/gxvfumn3iz,-1
@americanair arrived in lax from ord flight aa1657 no luggage,-1
"@americanair i've got a ba flight as your airport couldn't accommodate us. we were left without any info. no vouchers for food,nothing.",-1
@americanair flight 1019 i need 2 b on the first flight out frm mia 2 tpa. i'm extremely irritated. i've been at this airport for 5.5 hrs.,-1
@americanair many trips coming up! i will see you soon 😃,1
@americanair message and pics sent...,0
@americanair flight 3056 in d/fw now delayed 2 hours waiting sitting in plane for baggage to be loaded - why?,-1
@americanair … been trying to book a whole new flight since 2 hours!! what is wrong with your website?,-1
@americanair considering it was purchased on the 21st and i attempted to use it again on the 21st i believe it would fit these parameters.,0
"@americanair pretty impressed with the in flight entertainment. full touch, usable, smooth, good selection.",1
@americanair now your site is not working! wtf,-1
"@americanair @delta @jetblue can you help? @spiritairlines is in the wrong, stuck in florida 3days. they need to learn from real airlines.",-1
@americanair it wasn't ' disrupted' it was cancelled flightled. airport agents were horrendous. sharon was your saviour,-1
@americanair i'm great thanks keep up the good work,1
@americanair my flight has been delayed &amp; i can't talk reach anyone in customer service because of high call volume.,-1
@americanair why does your rtw planner (spec. circle pacific) not let me even plan the demo routes from your website?,-1
@americanair @dfwairport listening to all the flights taking off over my house and kicking myself for flight booking problems an am flight tomorrow. iceday?,-1
@americanair @delta @jetblue i am going to be stuck in florida for 3 days because @spiritairlines wouldn't hold my connecting flight to lga,-1
"@americanair yes, i will do just that as soon as i have a moment to gather my thoughts.",0
@americanair i even went to ticket counter and got no help,-1
@americanair just learned my flight is cancelled flightled.can't get through by phone and don't see any option for assistance online. any suggestions?,-1
"@americanair got an email about an itinerary change, but can't seem to get to anyone on phone. new flight time doesn't work for me. help?",-1
@americanair please help my flight appears cancelled flight 1503 from ft. lauderdale to dallas to lax. is there anything leaving from mia or fll? thxu,0
"@americanair 's computer systems are down, can't leave without a flight plan! any eta, american air?",-1
.@americanair reflight booking problems for the following day is unacceptable. dming you that and our phone number.,-1
@americanair i want the flight i have on hold. i don't want a new flight.,-1
@americanair sitting at the gate on flight 719 for an hour due to sabre being down. what backup plan is in place if sabre cannot be fixed?,-1
@americanair @dfwairport got rebooked through the aa online app.,0
@americanair please pray for us that our gear is not lost or stolen due to your incompetent employees. #cnn #abcnews #msnbc #photography,-1
@americanair shoutout to the agent on duty now @ gate b1 #abq / outstanding customer service w delayed flt 336 http://t.co/ooej4d4jop,1
@americanair ...is this how you want to treat your platinum (and two gold) flyers??,-1
@americanair your gate attendants in abq are awful as was your service. you should be ashamed. terrible experience here from start to finish,-1
"@americanair still sitting in airport as 6:05 flt delayed until 6:55...but still not boarding, what is happening? no info....",-1
"@americanair @sa_craig no gate agent, and only 3 pa updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",-1
"@americanair been a very long day in philly...12:13pm flt to ord cancelled flighted with no notice, no message, no email. not nice for we platinums.",-1
@americanair my travel for tomorrow was cancelled flightled and then stupidly rebooked for tomorrow! i can't get through to reservations!,-1
@americanair what name and department does it come under? thanks,0
@americanair 1416 cancelled flightled? can't get out for two days? no explanation?,-1
"@americanair @sa_craig no, not helped one bit. actually ended up driving home due to extreme disorganization and lack of communication.",-1
